Date,BondCode,ShortName,Issuer,IssuingDate,MaturityDate,Tenor,CurrencyDenomination,AmountOfIssuance,Coupon,IRR,EarlyRedemption,NonCallPeriodYearxCallFrequencyYear,SecuritiesUnderwriterOrFinancialConsultingCompany,LiquidityProvider,ISIN,BondDatabase
20260905,F19802,P26ING1,ING Bank N.V.,20260107,20360107,10,USD,70000000,5.000,0,Applicable,2.000 x 1.000,E.SUN BankKGI SecuritiesSunny Bank Ltd.,KGI Securities,XS2911640998,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0163&MONYR_REG=202601&BOND_ID=F19802&KIND=A
20260905,F13775,P26MSF1,Morgan Stanley Finance LLC,20260122,20360122,10,USD,100000000,5.080,0,Applicable,2.000 x 1.000,KGI SecuritiesSinoPac SecuritiesSunny Bank Ltd.Taishin Internatonal,KGI Securities,XS3216486145,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202601&BOND_ID=F13775&KIND=A
20260905,F19206,P26WFF2,Wells Fargo Finance LLC,20260122,20360122,10,USD,80000000,5.080,0,Applicable,2.000 x 1.000,E.SUN BankYuanta Securities Co,E.SUN Bank,XS3272204895,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0158&MONYR_REG=202601&BOND_ID=F19206&KIND=A
20260905,F00820,P26DB1,Deutsche Bank Aktiengesellschaft,20260123,20360123,10,USD,130000000,5.020,0,Applicable,2.000 x 1.000,DeutscheBankAGTPEE.SUN BankSunny Bank Ltd.Yuanta Securities Co,Yuanta Securities Co,XS3268045682,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0001&MONYR_REG=202601&BOND_ID=F00820&KIND=A
20260905,F13737,P21MSF4,Morgan Stanley Finance LLC,20210126,20360126,15,USD,20000000,0,2.13,Not Applicable,Not Applicable,E.SUN BankFirst Bank,E.SUN Bank,XS2175206148,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202101&BOND_ID=F13737&KIND=A
20260905,F08720,P26BBVA1,BBVA Global Markets B.V.,20260127,20360127,10,USD,140000000,5.130,0,Applicable,3.000 x 1.000,CATHAY SECURITIES COE.SUN BankKGI SecuritiesSinoPac SecuritiesYuanta Securities Co,E.SUN Bank,XS3184635814,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0064&MONYR_REG=202601&BOND_ID=F08720&KIND=A
20260905,F05458,P26NATIX1,Natixis,20260129,20360129,10,USD,90000000,5.030,0,Applicable,2.000 x 1.000,E.SUN BankSunny Bank Ltd.Taishin Internatonal,Taishin Internatonal,XS3229794105,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0037&MONYR_REG=202601&BOND_ID=F05458&KIND=A
20260905,F02663,P26CACIB1,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,20260129,20360129,10,USD,40000000,5.030,0,Applicable,2.000 x 1.000,E.SUN BankTaishin Internatonal,Taishin Internatonal,XS2067319157,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0014&MONYR_REG=202601&BOND_ID=F02663&KIND=A
20260905,F14625,P26JPMCB1,JPMorgan Chase Bank N.A.,20260204,20360204,10,USD,150000000,5.000,0,Applicable,2.000 x 1.000,E.SUN BankFirst BankJPMorgan SecuritiesSinoPac SecuritiesSunny Bank Ltd.Taishin InternatonalYuanta Securities Co,SinoPac Securities,XS1449403267,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0118&MONYR_REG=202602&BOND_ID=F14625&KIND=A
20260905,F18929,P26MLBV1,Merrill Lynch B.V.,20260205,20360205,10,USD,40000000,5.050,0,Applicable,2.000 x 1.000,E.SUN BankSunny Bank Ltd.,E.SUN Bank,XS3244806926,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0156&MONYR_REG=202602&BOND_ID=F18929&KIND=A
20260905,F08721,P26BBVA2,BBVA Global Markets B.V.,20260206,20360206,10,USD,60000000,5.150,0,Applicable,2.000 x 1.000,E.SUN BankKGI Securities,E.SUN Bank,XS3234593716,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0064&MONYR_REG=202602&BOND_ID=F08721&KIND=A
20260905,F14253,P26CGMHI1,Citigroup Global Markets Holdings Inc.,20260206,20360206,10,USD,100000000,5.160,0,Applicable,2.000 x 1.000,SinoPac SecuritiesSunny Bank Ltd.Yuanta Securities Co,SinoPac Securities,XS3136546218,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0115&MONYR_REG=202602&BOND_ID=F14253&KIND=A
20260905,F14227,P21CGMHI4,Citigroup Global Markets Holdings Inc.,20210208,20360208,15,USD,45000000,1.563,0,Applicable,2.000 x 0.250,E.SUN Bank,E.SUN Bank,XS2216787700,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0115&MONYR_REG=202102&BOND_ID=F14227&KIND=A
20260905,F18714,P26JPCFC1,JPMorgan Chase Financial Company LLC,20260210,20360210,10,AUD,40000000,5.800,0,Applicable,3.000 x 1.000,E.SUN BankSunny Bank Ltd.,E.SUN Bank,XS1449396891,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0154&MONYR_REG=202602&BOND_ID=F18714&KIND=A
20260905,F18930,P26MLBV2,Merrill Lynch B.V.,20260211,20360211,10,USD,40000000,5.000,0,Applicable,2.000 x 1.000,E.SUN BankYuanta Securities Co,Yuanta Securities Co,XS3244784933,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0156&MONYR_REG=202602&BOND_ID=F18930&KIND=A
20260905,F02713,P16MS3,Morgan Stanley,20160217,20360219,20,USD,400000000,4.550,0,Applicable,Not a complete month or multiples.Please refer to the prospectus.,E.SUN BankMasterLinkYuanta Securities Co,Not Applicatible,XS1354473404,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0015&MONYR_REG=201602&BOND_ID=F02713&KIND=A
20260905,F14230,P21CGMHI7,Citigroup Global Markets Holdings Inc.,20210225,20360225,15,USD,30000000,0,2.43,Applicable,3.000 x 1.000,E.SUN BankFirst Bank,E.SUN Bank,XS2216766456,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0115&MONYR_REG=202102&BOND_ID=F14230&KIND=A
20260905,F13742,P21MSF9,Morgan Stanley Finance LLC,20210308,20360308,15,USD,30000000,0,2.32,Not Applicable,Not Applicable,E.SUN Bank,E.SUN Bank,XS2175205769,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202103&BOND_ID=F13742&KIND=A
20260905,F18931,P26MLBV3,Merrill Lynch B.V.,20260317,20360317,10,AUD,40000000,5.900,0,Applicable,3.000 x 1.000,E.SUN BankSunny Bank Ltd.,E.SUN Bank,XS3244802420,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0156&MONYR_REG=202603&BOND_ID=F18931&KIND=A
20260905,F14626,P26JPMCB2,JPMorgan Chase Bank N.A.,20260324,20360324,10,USD,60000000,5.030,0,Applicable,3.000 x 1.000,E.SUN BankKGI Securities,E.SUN Bank,XS1449366985,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0118&MONYR_REG=202603&BOND_ID=F14626&KIND=A
20260905,F18716,P26JPCFC3,JPMorgan Chase Financial Company LLC,20260324,20360324,10,AUD,40000000,5.950,0,Applicable,3.000 x 1.000,E.SUN BankSunny Bank Ltd.,E.SUN Bank,XS1449363370,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0154&MONYR_REG=202603&BOND_ID=F18716&KIND=A
20260905,F02258,P21SG3,Societe Generale,20210325,20360325,15,USD,30000000,2.700,0,Applicable,4.000 x 1.000,E.SUN BankSG Securities Taipei,E.SUN Bank,XS2277802232,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0010&MONYR_REG=202103&BOND_ID=F02258&KIND=A
20260905,F18932,P26MLBV4,Merrill Lynch B.V.,20260327,20360327,10,USD,50000000,5.140,0,Applicable,3.000 x 1.000,E.SUN BankSinoPac Securities,E.SUN Bank,XS3244799451,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0156&MONYR_REG=202603&BOND_ID=F18932&KIND=A
20260905,F13744,P21MSF11,Morgan Stanley Finance LLC,20210406,20360406,15,USD,20000000,0,2.75,Not Applicable,Not Applicable,E.SUN Bank,E.SUN Bank,XS2175205504,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202104&BOND_ID=F13744&KIND=A
20260905,F15306,P21GSFCI3,Goldman Sachs Finance Corp International Ltd,20210407,20360407,15,USD,30000000,2.075,0,Applicable,4.000 x 1.000,E.SUN BankFirst Bank,E.SUN Bank,XS2061755836,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0124&MONYR_REG=202104&BOND_ID=F15306&KIND=A
20260905,F15307,P21GSFCI4,Goldman Sachs Finance Corp International Ltd,20210421,20360421,15,USD,30000000,1.866,0,Applicable,4.000 x 1.000,First BankKGI Securities,KGI Securities,XS2061670258,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0124&MONYR_REG=202104&BOND_ID=F15307&KIND=A
20260905,F00822,P26DB3,Deutsche Bank Aktiengesellschaft,20260428,20360428,10,USD,50000000,5.350,0,Applicable,3.000 x 1.000,DeutscheBankAGTPESunny Bank Ltd.,DeutscheBankAGTPE,XS3324751851,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0001&MONYR_REG=202604&BOND_ID=F00822&KIND=A
20260905,F13745,P21MSF12,Morgan Stanley Finance LLC,20210505,20360505,15,AUD,32000000,0,3.15,Not Applicable,Not Applicable,E.SUN Bank,E.SUN Bank,XS2175209753,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0111&MONYR_REG=202105&BOND_ID=F13745&KIND=A
20260905,F15308,P21GSFCI5,Goldman Sachs Finance Corp International Ltd,20210512,20360512,15,USD,30000000,1.975,0,Applicable,3.000 x 1.000,First BankKGI Securities,KGI Securities,XS2019670319,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0124&MONYR_REG=202105&BOND_ID=F15308&KIND=A
20260905,F04038,P21JPMC6,JPMorgan Chase &amp; Co.,20210514,20360514,15,USD,30000000,1.912,0,Applicable,4.000 x 1.000,First BankKGI Securities,KGI Securities,XS1450838427,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0027&MONYR_REG=202105&BOND_ID=F04038&KIND=A
20260905,F02641,P21CACIB7,CREDIT AGRICOLE CORPORATE AND INVESTMENT BANK,20210521,20360521,15,AUD,42000000,0,3.1,Applicable,2.000 x 1.000,E.SUN BankFirst Bank,E.SUN Bank,XS2185424681,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0014&MONYR_REG=202105&BOND_ID=F02641&KIND=A
20260905,F04324,P26NIF1,Nomura International Funding Pte. Ltd.,20260526,20360526,10,USD,50000000,5.400,0,Applicable,3.000 x 1.000,E.SUN BankSinoPac Securities,SinoPac Securities,XS3361734778,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0030&MONYR_REG=202605&BOND_ID=F04324&KIND=A
20260905,F03519,P21UBSLN1,UBS AG London Branch,20210527,20360527,15,AUD,69000000,0,3.1,Applicable,1.000 x 1.000,E.SUN BankFirst BankYuanta Securities Co,Yuanta Securities Co,XS2025071742,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0022&MONYR_REG=202105&BOND_ID=F03519&KIND=A
20260905,F02261,P21SG6,Societe Generale,20210615,20360615,15,AUD,24000000,0,3.3,Applicable,2.000 x 1.000,E.SUN BankFirst Bank,E.SUN Bank,XS2314108643,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0010&MONYR_REG=202106&BOND_ID=F02261&KIND=A
20260905,F18718,P26JPCFC5,JPMorgan Chase Financial Company LLC,20260623,20360623,10,USD,20000000,5.410,0,Applicable,4.000 x 1.000,E.SUN Bank,E.SUN Bank,XS1449296836,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0154&MONYR_REG=202606&BOND_ID=F18718&KIND=A
20260905,F14237,P21CGMHI14,Citigroup Global Markets Holdings Inc.,20210623,20360623,15,AUD,52000000,0,3.35,Applicable,2.000 x 1.000,E.SUN BankFirst Bank,E.SUN Bank,XS2307428982,https://mopsov.twse.com.tw/mops/web/t113sb02?encodeURIComponent=1&firstin=true&id=&colorchg=&TYPEK=all&step=11&co_id=E0115&MONYR_REG=202106&BOND_ID=F14237&KIND=A
