matrix_code,item,sub_item,obs_month,value,unit,vintage
EG47M01,銀行對顧客市場-即期,原始值,2018-05-01,4788.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2018-05-01,18.05,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2018-05-01,837.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2018-05-01,31.4,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2018-05-01,3834.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2018-05-01,9.76,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2018-05-01,27.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2018-05-01,-41.3,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2018-05-01,196.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2018-05-01,47.37,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2018-05-01,165.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2018-05-01,106.25,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2018-05-01,23101.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2018-05-01,15.78,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2018-05-01,8203.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2018-05-01,10.69,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2018-05-01,1455.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2018-05-01,40.99,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2018-05-01,12506.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2018-05-01,17.94,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2018-05-01,861.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2018-05-01,-1.6,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2018-05-01,76.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2018-05-01,153.33,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2018-05-01,358.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2018-05-01,-8.21,pct_yoy,2026-08-27
EG47M01,合計,原始值,2018-06-01,34689.0,USD mn,2026-08-27
EG47M01,合計,年增率,2018-06-01,27.07,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2018-06-01,10666.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2018-06-01,23.12,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2018-06-01,5708.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2018-06-01,36.49,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2018-06-01,884.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2018-06-01,13.77,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2018-06-01,3832.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2018-06-01,15.04,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2018-06-01,29.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2018-06-01,-19.44,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2018-06-01,173.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2018-06-01,26.28,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2018-06-01,40.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2018-06-01,-80.0,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2018-06-01,24023.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2018-06-01,28.91,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2018-06-01,8299.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2018-06-01,13.73,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2018-06-01,1602.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2018-06-01,79.19,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2018-06-01,13104.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2018-06-01,36.94,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2018-06-01,950.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2018-06-01,14.87,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2018-06-01,68.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2018-06-01,38.78,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2018-06-01,455.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2018-06-01,-7.52,pct_yoy,2026-08-27
EG47M01,合計,原始值,2018-07-01,31906.0,USD mn,2026-08-27
EG47M01,合計,年增率,2018-07-01,11.06,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2018-07-01,10171.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2018-07-01,7.61,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2018-07-01,4895.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2018-07-01,10.95,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2018-07-01,793.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2018-07-01,10.29,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2018-07-01,4102.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2018-07-01,3.32,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2018-07-01,26.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2018-07-01,-18.75,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2018-07-01,130.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2018-07-01,6.56,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2018-07-01,225.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2018-07-01,14.21,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2018-07-01,21735.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2018-07-01,12.76,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2018-07-01,7690.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2018-07-01,2.44,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2018-07-01,1518.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2018-07-01,69.8,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2018-07-01,11655.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2018-07-01,15.52,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2018-07-01,795.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2018-07-01,7.87,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2018-07-01,77.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2018-07-01,57.14,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2018-07-01,434.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2018-07-01,13.61,pct_yoy,2026-08-27
EG47M01,合計,原始值,2018-08-01,31160.0,USD mn,2026-08-27
EG47M01,合計,年增率,2018-08-01,11.9,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2018-08-01,9601.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2018-08-01,13.58,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2018-08-01,4651.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2018-08-01,11.37,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2018-08-01,838.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2018-08-01,26.2,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2018-08-01,3823.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2018-08-01,16.02,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2018-08-01,24.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2018-08-01,-38.46,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2018-08-01,155.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2018-08-01,8.39,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2018-08-01,110.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2018-08-01,-19.12,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2018-08-01,21559.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2018-08-01,11.17,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2018-08-01,7087.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2018-08-01,-5.3,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2018-08-01,1475.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2018-08-01,71.91,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2018-08-01,11878.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2018-08-01,16.46,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2018-08-01,1015.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2018-08-01,23.18,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2018-08-01,104.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2018-08-01,271.43,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2018-08-01,330.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2018-08-01,20.88,pct_yoy,2026-08-27
EG47M01,合計,原始值,2018-09-01,31926.0,USD mn,2026-08-27
EG47M01,合計,年增率,2018-09-01,8.32,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2018-09-01,9964.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2018-09-01,10.39,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2018-09-01,5113.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2018-09-01,12.77,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2018-09-01,806.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2018-09-01,22.31,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2018-09-01,3782.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2018-09-01,6.36,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2018-09-01,25.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2018-09-01,-32.43,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2018-09-01,143.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2018-09-01,4.38,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2018-09-01,95.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2018-09-01,-7.77,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2018-09-01,21962.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2018-09-01,7.4,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2018-09-01,7401.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2018-09-01,-5.66,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2018-09-01,1523.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2018-09-01,53.07,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2018-09-01,12048.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2018-09-01,12.96,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2018-09-01,916.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2018-09-01,1.33,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2018-09-01,74.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2018-09-01,94.74,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2018-09-01,331.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2018-09-01,-40.14,pct_yoy,2026-08-27
EG47M01,合計,原始值,2018-10-01,30980.0,USD mn,2026-08-27
EG47M01,合計,年增率,2018-10-01,8.25,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2018-10-01,10324.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2018-10-01,10.97,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2018-10-01,4842.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2018-10-01,7.67,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2018-10-01,944.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2018-10-01,37.21,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2018-10-01,4175.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2018-10-01,8.39,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2018-10-01,32.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2018-10-01,-8.57,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2018-10-01,118.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2018-10-01,-20.81,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2018-10-01,213.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2018-10-01,159.76,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2018-10-01,20656.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2018-10-01,6.93,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2018-10-01,6712.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2018-10-01,10.52,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2018-10-01,1483.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2018-10-01,50.86,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2018-10-01,11560.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2018-10-01,0.83,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2018-10-01,826.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2018-10-01,11.92,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2018-10-01,75.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2018-10-01,29.31,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2018-10-01,441.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2018-10-01,13.95,pct_yoy,2026-08-27
EG47M01,合計,原始值,2018-11-01,29252.0,USD mn,2026-08-27
EG47M01,合計,年增率,2018-11-01,5.5,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2018-11-01,9617.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2018-11-01,6.12,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2018-11-01,4323.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2018-11-01,-0.3,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2018-11-01,857.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2018-11-01,26.96,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2018-11-01,4193.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2018-11-01,11.22,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2018-11-01,28.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2018-11-01,-3.45,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2018-11-01,108.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2018-11-01,-28.48,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2018-11-01,108.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2018-11-01,6.93,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2018-11-01,19635.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2018-11-01,5.2,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2018-11-01,6471.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2018-11-01,1.25,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2018-11-01,1191.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2018-11-01,5.03,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2018-11-01,11058.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2018-11-01,7.16,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2018-11-01,817.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2018-11-01,4.61,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2018-11-01,98.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2018-11-01,145.0,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2018-11-01,308.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2018-11-01,-2.84,pct_yoy,2026-08-27
EG47M01,合計,原始值,2018-12-01,28481.0,USD mn,2026-08-27
EG47M01,合計,年增率,2018-12-01,9.9,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2018-12-01,9818.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2018-12-01,10.05,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2018-12-01,4979.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2018-12-01,6.82,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2018-12-01,836.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2018-12-01,31.86,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2018-12-01,3768.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2018-12-01,12.04,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2018-12-01,29.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2018-12-01,72.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2018-12-01,-24.21,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2018-12-01,134.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2018-12-01,-3.6,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2018-12-01,18663.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2018-12-01,9.81,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2018-12-01,5807.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2018-12-01,18.75,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2018-12-01,1426.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2018-12-01,90.39,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2018-12-01,10857.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2018-12-01,0.88,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2018-12-01,500.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2018-12-01,-0.6,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2018-12-01,73.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2018-12-01,-19.78,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2018-12-01,239.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2018-12-01,68.31,pct_yoy,2026-08-27
EG47M01,合計,原始值,2019-01-01,32602.0,USD mn,2026-08-27
EG47M01,合計,年增率,2019-01-01,-2.71,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2019-01-01,10738.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2019-01-01,0.61,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2019-01-01,5295.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2019-01-01,4.13,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2019-01-01,959.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2019-01-01,-6.71,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2019-01-01,4154.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2019-01-01,-0.17,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2019-01-01,34.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2019-01-01,-5.56,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2019-01-01,109.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2019-01-01,-32.3,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2019-01-01,187.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2019-01-01,-7.43,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2019-01-01,21864.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2019-01-01,-4.26,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2019-01-01,7067.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2019-01-01,-19.89,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2019-01-01,1700.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2019-01-01,33.33,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2019-01-01,12105.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2019-01-01,2.97,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2019-01-01,853.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2019-01-01,1.07,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2019-01-01,139.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2019-01-01,296.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2019-01-01,-14.45,pct_yoy,2026-08-27
EG47M01,合計,原始值,2019-02-01,33493.0,USD mn,2026-08-27
EG47M01,合計,年增率,2019-02-01,-5.62,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-小計,原始值,2019-02-01,10266.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-小計,年增率,2019-02-01,-9.17,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-即期,原始值,2019-02-01,5008.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-即期,年增率,2019-02-01,-15.8,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-遠期,原始值,2019-02-01,917.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-遠期,年增率,2019-02-01,-2.65,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯,原始值,2019-02-01,4069.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯,年增率,2019-02-01,-0.76,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,原始值,2019-02-01,40.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-保証金交易,年增率,2019-02-01,-25.93,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-選擇權,原始值,2019-02-01,101.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-選擇權,年增率,2019-02-01,-37.27,pct_yoy,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,原始值,2019-02-01,131.0,USD mn,2026-08-27
EG47M01,銀行對顧客市場-換匯換利,年增率,2019-02-01,33.67,pct_yoy,2026-08-27
EG47M01,銀行間市場-小計,原始值,2019-02-01,23227.0,USD mn,2026-08-27
EG47M01,銀行間市場-小計,年增率,2019-02-01,-3.96,pct_yoy,2026-08-27
EG47M01,銀行間市場-即期,原始值,2019-02-01,7509.0,USD mn,2026-08-27
EG47M01,銀行間市場-即期,年增率,2019-02-01,-16.22,pct_yoy,2026-08-27
EG47M01,銀行間市場-遠期,原始值,2019-02-01,1723.0,USD mn,2026-08-27
EG47M01,銀行間市場-遠期,年增率,2019-02-01,13.58,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯,原始值,2019-02-01,12996.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯,年增率,2019-02-01,2.13,pct_yoy,2026-08-27
EG47M01,銀行間市場-選擇權,原始值,2019-02-01,911.0,USD mn,2026-08-27
EG47M01,銀行間市場-選擇權,年增率,2019-02-01,-2.15,pct_yoy,2026-08-27
EG47M01,銀行間市場-換匯換利,原始值,2019-02-01,88.0,USD mn,2026-08-27
EG47M01,銀行間市場-換匯換利,年增率,2019-02-01,79.59,pct_yoy,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,原始值,2019-02-01,213.0,USD mn,2026-08-27
EG47M01,全體外匯銀行外匯交易淨部位（期底數）,年增率,2019-02-01,-28.04,pct_yoy,2026-08-27
EG47M01,合計,原始值,2019-03-01,33663.0,USD mn,2026-08-27
